id;marca;nomeDaPeca;precoComDesconto;precoSemDesconto;Descricao;Tamanho;Condicao;Cores;Disponível;Data;Status
21742;Sem Marca;Lenço Vermelho e Dourado;45;45;Lenço grande quadrado, com estampa em tons de vermelho, preto, dourado e animal print. O tecido é bem leve e macio. Apresenta alguns fios puxados, o que não compromete a peça, que está em ótimo estado de conservação. Pode ser usado como top, amarrado no cabelo, no pescoço, na bolsa, na calça como um cinto, como você quiser! Peça vintage.;U;Vintage;;DISPONIVEL;2018-11-17 03:23:59.921569;VERIFICADO
21743;Le Lis Blanc;Pantacourt Le Lis Blanc;99;99;Calça pantacourt em jeans com elastano. De cintura alta e cós em estilo alfaiataria. Fechamento por zíper e colchetes. Possui dois bolsos fake na parte de trás. Peça confortável, ótimo caimento e muito bem conservada (praticamente nova).;38;Vintage;;DISPONIVEL;2018-11-17 01:42:17.673201;VERIFICADO
21744;Zara TRF;Maxi Cardigan TRF;69;69;Cardigan alongado. Fechamento por botões. Possui dois bolsos na parte da frente. A peça possui bom estado de conservação. Nas costas apresenta dois micro-furinhos já consertados praticamente imperceptíveis.;G;Vintage;;DISPONIVEL;2018-11-17 03:07:14.844164;VERIFICADO
21745;ELCHARO;Jaqueta Jeans ELCHARO;199;199;Jaqueta Jeans garimpada em Buenos Aires. Possui 4 bolsos externos sendo 2 fechados com zíper, oversized, estilo anos 90.;M;Vintage;;DISPONIVEL;2018-11-17 02:53:51.041187;VERIFICADO
21746;Arlo;Trench Coach Arlo;139;139;Casaco estilo trench coach forrado e impermeável. Possui abotoamento duplo e dois bolsos externos. Peça em ótimo estado de conservação. Garimpado em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;2018-11-17 02:30:38.277802;VERIFICADO
21747;Le Coq Sportif;Tênis Le Coq Sportif;99;99;Tênis Le Coq Sportif original marrom. Possui forro apeluciado na parte do calcanhar e língua. Ótimo para o inverno. peça semi-nova, muito bem conservada. Cadarço de algodão original da peça.;44;Vintage;;DISPONIVEL;2018-11-17 01:34:22.297034;VERIFICADO
21748;Edecca;Camisa Metalizada Edecca;99;99;Camisa com fio metalizado na trama e toque macio. Apresenta leve brilho quando em movimento. Fechamento por botões. Possui penses na frente e nas costas para melhor caimento da peça. Peça em ótimo estado de conservação.;P;Vintage;;VENDIDO;2018-11-17 02:24:35.182393;VERIFICADO
21749;Sem Marca;Saia Midi Vintage;49;49;Saia midi evasê, cintura alta, com tecido texturizado e bem quentinho. Tem elástico na cintura.;P;Vintage;;DISPONIVEL;2018-11-17 03:24:44.208044;VERIFICADO
21750;Aldo;Sapato Aldo;49;49;Sapato masculino clássico total branco. Peça em ótimo estado de conservação.;42;Vintage;;DISPONIVEL;2018-11-17 02:28:16.445828;VERIFICADO
21751;Medi Malhas;Cardigan Medi Malhas;89;89;Cardigan em fio mescla marrom. Fechamento por 5 botões.;G;Vintage;;VENDIDO;2018-11-17 01:40:07.098535;VERIFICADO
21752;Hombres;Camisa Hombres;89;89;Camisa Hombres estampada, com um bolso dianteiro e manga curta.;M;Vintage;;VENDIDO;2018-11-17 02:33:51.056153;VERIFICADO
21753;BlueSteel - Renner;Camisa Sarja;59;59;Camisa em sarja verde militar, com ponteira na gola e detalhe em rebites na lapela do bolso esquerdo. Peça em ótimo estado de conservação.;P;Vintage;;DISPONIVEL;2018-11-17 03:41:08.930669;VERIFICADO
21754;Nike;Tênis Nike SB;99;99;Tênis Nike SB Masculino, em preto e detalhe da logo em vermelho escuro. A sola pode-se dizer nova, pouquíssimo uso. Cadarço original. Numeração: US – 11, EUR – 45.;42;Vintage;;DISPONIVEL;2018-11-17 02:10:32.472074;VERIFICADO
21755;Sem Marca;Bomber Jacket Floral;299;299;Jaqueta estilo bomber, com estampa floral, forrada em matelassê. Fechamento por zíper. Peça super original e confortável. Em ótimo estado de conservação. Vintage, garimpada em Buenos Aires, Argentina;G;Vintage;;DISPONIVEL;2018-11-17 03:40:53.232340;VERIFICADO
21756;Sem Marca;Lenço Animal Print;29;29;Lenço pequeno plissado, em tecido bem leve com estampa animal print. É perfeito para amarrar no cabelo, no pescoço ou na bolsa. Peça vintage.;U;Vintage;;DISPONIVEL;2018-11-17 03:24:11.236345;VERIFICADO
21757;Luigi Bertolli;Camisa LB;69;69;Camisa estampada. Modelagem mais ajustada ao corpo. Possui dois bolsos na parte da frente com fechamento por botões de pressão. Detalhes de martingales nos ombros e nos braços.;P;Vintage;;DISPONIVEL;2018-11-17 03:37:11.699876;VERIFICADO
21758;Sem Marca;Vestido Poá;79;79;Vestido estampado em poás e mini flores. Tecido leve, modelagem reta e soltinha. Peça versátil para usar em todas as estações.;P;Vintage;;DISPONIVEL;2018-11-17 03:17:58.824272;VERIFICADO
21759;Bravo;Jaqueta Jeans Bravo;199;199;Jaqueta jeans claro garimpada em Buenos Aires, oversized, estilo anos 90. Apresenta algumas manchas, conforme as fotosque não comprometem a beleza da peça. Possui 4 bolsos, dois deles com botões.;XXG;Novo;;VENDIDO;2018-11-17 01:34:47.585720;VERIFICADO
21760;Sem Marca;Boina de Lã Azul;39;39;Boina de lã sintética azul marinho, feita artesanalmente em tricô.;U;Vintage;;DISPONIVEL;2018-11-17 02:41:00.812073;VERIFICADO
21761;Sem Marca;Suéter Arabesco;149;149;Suéter de tricô em jacquard. Com estampa de arabesco e flores, somente na parte da frente. Peça muito bem conservada. Garimpada em Buenos Aires, Argentina.;G;Vintage;;DISPONIVEL;2018-11-17 01:31:05.808477;VERIFICADO
21762;Sem Marca;Mochila Vermelha;99;99;Mochila vermelha pequena, em couro fake vermelho com textura estilo craquelado em tom mais escuro. É forrada e possui três compartimentos internos, dois deles com fechamento por zíper e com vários bolsinhos para organização, bem prático. Também tem um compartimento com zíper na parte das costas. Muito fofa!;U;Vintage;;VENDIDO;2018-11-17 02:44:00.344088;VERIFICADO
21763;Sem Marca;Lenço Ipanema;29;29;Lenço com formato retangular assimétrico, que lembra calçada de ipanema, nas cores azul e off-white.;U;Vintage;;DISPONIVEL;2018-11-17 01:53:33.897388;VERIFICADO
21764;Lee;Jaqueta Lee;199;199;Jaqueta Jeans Original Lee. Modelagem ampla. A peça apresenta todos os botões originais da marca. Em ótimo estado de conservação. Garimpada em Buenos Aires, Argentina.;P;Vintage;;VENDIDO;2018-11-17 03:26:47.453233;VERIFICADO
21765;Zara Man;Sapato Marrom Zara;99;99;Sapato clássico masculino, marca Zara Man. Se encontra em ótimo estado, praticamente novo. Sola e couro apresentam poucos vestígios de uso. Cadarço em algodão original da peça.;42;Vintage;;DISPONIVEL;2018-11-17 03:14:11.919675;VERIFICADO
21766;Globe;Camisa Vintage Globe;99;99;Camisa vintage, off white, com tecido texturizado e leve transparência. É uma peça bem leve e soltinha, de manga longa.;P;Vintage;;DISPONIVEL;2018-11-17 01:08:24.058794;VERIFICADO
21767;IN Nagle;Blazer Vintage Xadrez;149;149;Blazer xadrez vintage, com lapela mais larga. É totalmente forrado, possui três bolsos na parte da frente e quatro bolsos internos. Está em perfeito estado de conservação.;48;Vintage;;DISPONIVEL;2018-11-17 01:53:27.659713;VERIFICADO
21768;Zara;Mini Bag Metal;99;99;Bolsa pequena em metal, totalmente trabalhado com motivos florais. A alça também é de metal. A bolsa é forrada com veludo. Uma peça maravilhosa!;U;Vintage;;VENDIDO;2018-11-17 03:30:22.016620;VERIFICADO
21769;Zara;Cardigan Básico;39;39;Casaco estilo cardigan. Fechamento por botões. Peça super confortável e bem conservada.;M;Vintage;;DISPONIVEL;2018-11-17 03:39:03.137264;VERIFICADO
21770;Clock House;Blusa Clock House;35;35;Blusa de modelagem ampla. Decote canoa e recortes nas mangas. Parte da frente em cetim e o restante da peça em malha.;P;Vintage;;DISPONIVEL;2018-11-17 02:29:50.612187;VERIFICADO
21771;Maria Bonita;Colete Maria Bonita;69;69;Colete em tricô com 5 botões. Peça em ótimo estado de conservação.;G;Vintage;;DISPONIVEL;2018-11-17 03:34:30.843203;VERIFICADO
21772;London Fog;Casaco London Fog;159;159;Casaco 7/8, estilo gabardine, tecido impermeável. Modelagem reta, fechamento por botões, dois bolsos na parte da frente. A peça apresenta uma leve manchinha cinza de uso na manga direita. Garimpado em Buenos Aires, Argentina.;G;Vintage;;DISPONIVEL;2018-11-17 03:29:09.231306;VERIFICADO
21773;Zara Man;Sapato Bicolor Zara;59;59;Sapato masculino bicolor, estilo moderno. Em couro preto e branco. A sola apresenta leve desgaste de uso. A parte de cima está em ótimo estado de conservação.;42;Vintage;;DISPONIVEL;2018-11-17 02:28:44.457281;VERIFICADO
21774;Sem Marca;Lenço Azul e Vermelho;49;49;Lenço grande quadrado, com estampa em tons de azul, vermelho e branco. O tecido é um crepe bem leve e com textura macia. Pode ser usado como top, amarrado no cabelo, no pescoço, na bolsa, na calça como um cinto, como você quiser! Peça vintage.;U;Vintage;;DISPONIVEL;2018-11-17 03:08:23.352106;VERIFICADO
21775;Nutrisport;Sobretudo Nutrisport;179;179;Casaco impermeável, estilo capa e/ou sobretudo. Possui três bolsos externos na parte da frente, fechamento por 7 botões. Acompanha faixa para ajuste na cintura.;G;Vintage;;DISPONIVEL;2018-11-17 01:34:50.885987;VERIFICADO
21776;Sem Marca;Colete Cinza e Vermelho;49;49;Colete de lã cinza com detalhes em vermelho, quentinho e confortável. Modelagem reta.;M;Vintage;;DISPONIVEL;2018-11-17 03:36:34.573151;VERIFICADO
21777;Rica Lewis;Calça Jeans Rica Lewis;99;99;Calça jeans vintage, com modelagem reta e ampla. Jeans claro, com cintura mais alta.;42;Vintage;;VENDIDO;2018-11-17 01:18:11.473959;VERIFICADO
21778;Damyller;Casaco Capa DMYLR;99;99;Casaco capa, modelagem estilo anos 40, em tecido resinado impermeável. Forrada internamente. Possui fechamento por botões e duas aberturas para passagem dos braços.;U;Vintage;;VENDIDO;2018-11-17 02:42:37.915568;VERIFICADO
21779;H&M;Camisa H&M;39;39;Camisa estampada sem gola. Modelagem ampla. Fechamento por botões. Ao invés de punhos possui elástico fininho para melhor ajuste do volume das mangas. Tecido fino de leve transparência.;M;Vintage;;VENDIDO;2018-11-17 02:27:19.261378;VERIFICADO
21780;Sem Marca;Casaco Lã Batida;139;139;Casaco de lã batida preto, com 2 bolsos externos e mais 2 internos, forrada em matelassê, fechamento por botões padrão.;52;Vintage;;VENDIDO;2018-11-17 01:32:07.152401;VERIFICADO
21781;Stazione;Vestido Vintage Stazione;99;99;Vestido vintage curtinho, de alças com decote transpassado. O tecido é aveludado e possui elastano. Fechamento por zíper invisível na parte das costas.;P;Vintage;;VENDIDO;2018-11-17 02:55:31.642423;VERIFICADO
21782;Sidewalk;Sapato Preto Sidewalk;99;99;Sapato preto de couro cano médio, com cadarço. Está em ótimo estado de conservação, mas apresenta algumas marcas de uso.;42;Vintage;;DISPONIVEL;2018-11-17 02:53:11.165862;VERIFICADO
21783;Hury;Jaqueta Cotelê Hury;199;199;Jaqueta preta de veludo cotelê Hury. Fechamento por botões de pressão prata. Estilo anos 90.;P;Vintage;;DISPONIVEL;2018-11-17 02:56:00.194799;VERIFICADO
21784;Jar-Mod;Blazer Xadrez Jar-Mod;129;129;Blazer xadrez marrom e preto, em tecido texturizado. Tem dois bolsos na parte da frente, e dois botões. Totalmente forrado.;46;Vintage;;DISPONIVEL;2018-11-17 02:10:01.032726;VERIFICADO
21785;Ferracini;Coturno Ferracini;99;99;Coturno semi-novo marrom. Fechamento por cadarço e zíper lateral para melhor praticidade no calçar. Calçado de alta durabilidade. Modelagem de forma grande.;42;Vintage;;DISPONIVEL;2018-11-17 02:17:19.514103;VERIFICADO
21786;Sem Marca;Jaqueta Vintage Dupla Face;299;299;Jaqueta vintage dupla face, estilo bomber. De um lado é lisa, na cor vinho, e do outro tem estampa floral. Possui camadas de fibra internas. Tem 4 bolsos, dois na parte externa e dois na parte interna. Fechamento por botões de pressão. Apresenta algumas partes um pouco desbotadas na gola, o que não compromete a peça. Garimpada em Buenos Aires, Argentina.;GG;Vintage;;DISPONIVEL;2018-11-17 03:34:43.656858;VERIFICADO
11773;Sem Marca;Suéter Triângulos;29;53;Suéter com padronagem e fio dourado.;P;Vintage;;VENDIDO;2018-11-17 02:43:32.900449;VERIFICADO
21788;Black Riret;Casaco Black Rivet;149;149;Casaco Lã Batida, 4 bolsos externos e 2 internos, Fechamento duplo, lapela alongada forrado;M;Vintage;;DISPONIVEL;2018-11-17 01:54:08.623739;VERIFICADO
21789;Sem Marca;Suéter Lhamas;89;89;Suéter Lhamas, de manga comprida todo marrom com detalhes em branco e padronagem branco e azul nas mangas, barra e gola.;M;Vintage;;VENDIDO;2018-11-17 03:28:49.799099;VERIFICADO
21790;Quarry Planet Dry;Jaqueta Jeans Planet;199;199;Jaqueta jeans clara, com modelagem reta. Possui 4 bolsos externos, botões dourado vintage. Garimpada em Buenos Aires, Argentina.;G;Vintage;;DISPONIVEL;2018-11-17 03:22:09.379692;VERIFICADO
21791;Sem Marca;Lenço Floral Laranja;39;39;Lenço grande quadrado, com estampa floral laranja. O tecido é leve e fresquinho. Pode ser usado como top, amarrado no cabelo, no pescoço, na bolsa, na calça como um cinto, como você quiser! Peça vintage.;U;Vintage;;DISPONIVEL;2018-11-17 03:13:36.068631;VERIFICADO
21793;Pelican Fly;T-Shirt Fries Before Guys;29;29;Camiseta com detalhe de ribana na gola e nas mangas. Estampada somente na parte da frente.;P;Vintage;;VENDIDO;2018-11-17 02:09:06.458401;VERIFICADO
21795;Sem Marca;Vestido Longo P&B;79;79;Vestido longo com estampa geométrica em preto e branco. A parte de cima e a cintura ficam ajustadas ao corpo. Já a parte debaixo, a saia do vestido, é mais solta e possui duas fendas na parte da frente. A peça possui forro e zíper lateral. Encontra-se em ótimo estado de conservação. A etiqueta da peça marca tamanho P, mas é uma peça bem ampla, veste G.;P;Vintage;;VENDIDO;2018-11-17 01:53:24.705162;VERIFICADO
21798;UFO;Jaqueta Jeans UFO;199;199;Jaqueta UFO Garimpada em Buenos Aires, com 4 bolsos externos, modelagem reta, oversized, estilo anos 90.;G;Vintage;;VENDIDO;2018-11-17 03:15:16.791272;VERIFICADO
21812;UFO Way;Jaqueta Grey;99;99;Jaqueta jeans cinza. Modelagem ampla e reta. Peça nunca usada. Possui dois bolsos na parte da frente. Fechamento por botões de metal.;G;Novo;;VENDIDO;2018-11-17 02:53:14.631950;VERIFICADO
21819;Sem Marca;Camisa Vintage Zebra;99;99;Camisa com estampa de zebra, de manga curta. Muito bem conservada e bem levinha.;M;Vintage;;VENDIDO;2018-11-17 01:30:30.533118;VERIFICADO
21821;Hawaiin Dreams;Jaqueta Hawaiian Dreams;149;149;Jaqueta para frio intenso, forrada e impermeável, fechamento no zíper e botão de pressão, possui a bandeira americana estampada na parte direita do peito, tem 3 bolsos externos e 2 internos.;G;Vintage;;VENDIDO;2018-11-17 01:19:33.876162;VERIFICADO
21826;ANG;Jaqueta Jeans ANG;199;199;Jaqueta Jeans Ang forrada com uma estampa floral rosinha, acinturada, com 4 bolsos externos, oversized, estilo anos 90. Peça vintage, garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;2018-11-17 01:31:28.357120;VERIFICADO
21831;Kardiê;Cardigan Kardiê;89;89;Cardigan de lã sintética, com detalhes geométricos. Fechamento com 6 botões e bolsos laterais. Peça vintage ideal para se usar em meia-estação.;G;Vintage;;VENDIDO;2018-11-17 03:04:43.319742;VERIFICADO
21833;Valéria;Cardigan Valéria;49;49;Cardigan decote redondo. Fechamento por botões. Com lã merino na composição. A peça está em ótimo estado de conservação. Produzido e garimpado em Argentina, Buenos Aires.;M;Vintage;;VENDIDO;2018-11-17 01:15:59.394779;VERIFICADO
21840;C&A;Calça Bomber;149;149;Calça esportiva estilo bomber. Possui elástico na cintura e cordão para regulagem. Na parte da frente possui dois bolsos com zíper. As barras das pernas possuem elástico e zíper na vertical para ajustes. Peça garimpada em Montevideo, Uruguai.;GG;Vintage;;VENDIDO;2018-11-17 02:49:43.379875;VERIFICADO
15247;Levi's;Colete Jeans Levi’s;129;129;Colete jeans com 4 bolsos na parte da frente. Garimpado em Buenos Aires.;M;Vintage;;VENDIDO;2018-11-17 01:22:36.244468;VERIFICADO
17775;Primavera Firenze;Camisa Firenze;79;79;Camisa made in Italy. Vintage. Mangas com cava ampla. Na altura dos ombros apresenta detalhes em pregas que acrescentam volume a peça. ;M;Vintage;;VENDIDO;2018-11-17 01:40:17.427398;VERIFICADO
17776;Scuzzatti;Shorts Alfaiataria Scuzzatti;69;69;Short alfaiataria com dois bolsos faca na parte da frente, e dois atrás com fechamento em botões. ;42;Vintage;;DISPONIVEL;2018-11-17 03:40:31.014269;VERIFICADO
17777;Thayse;Vestido de Tricô Thayse;99;99;Vestido midi de tricô preto, reto, com mangas longas. O decote é assimétrico.;P;Vintage;;DISPONIVEL;2018-11-17 03:34:12.289222;VERIFICADO
17778;Sem Marca;Saia Lápis;59;59;Saia lápis em lã acrílica. Possui fenda para movimentação, zíper e colchetes na parte de atrás. ;M;Vintage;;DISPONIVEL;2018-11-17 03:37:53.924719;VERIFICADO
17779;Duca di Bard;Trench Coat Duca di Bard;149;249;Trench coat estilo capa, forrado. Possui 2 bolsos na parte na frente. Abotoamento invisível. Não acompanha cinto. A peça é feita em Cupro, uma fibra natural ecofriendly, feita a partir da recuperação do linter do algodão (o caroço do algodão, que normalmente é descartado pela indústria têxtil após a retirada da pluma do mesmo). Feito na Itália, garimpado em Buenos Aires.;M;Vintage;;DISPONIVEL;2018-11-17 01:33:02.551845;VERIFICADO
17780;Carducci;Suéter Long Carducci;99;159;Suéter alongado com aberturas laterais. Estampado em jacquard e detalhes em fio de lurex. Peça vintage garimparada em Buenos Aires, Argentina. ;M;Vintage;;VENDIDO;2018-11-17 03:37:31.103318;VERIFICADO
17781;Di Gianni;Shorts Couro Cintura Super Alta;99;99;Shorts vintage em couro com cintura super alta. Possui dois bolsos na parte da frente.;G;Vintage;;DISPONIVEL;2018-11-17 02:33:28.277872;VERIFICADO
17782;Nutrisport;Casaco Lã Batida Vermelho;99;149;Casaco lã batida com forro. Possui dois bolsos na parte da frente. Fechamento com cinco botões. ;42;Vintage;;VENDIDO;2018-11-17 03:21:32.289465;VERIFICADO
17783;Forever 21;Vestido de Veludo Forever 21;89;89;Vestido curto de veludo com decote em V, cintura marcada com cós e saia rodada. Peça nova, nunca usada, ainda com etiqueta original da marca.;P;Novo;;VENDIDO;2018-11-17 03:18:40.182280;VERIFICADO
17784;Sem Marca;Camisa Vintage Marrom;89;89;Camisa vintage marrom com padronagem na mesma cor, que forma desenhos em textura fosca e brilhante. A gola e a vista apresentam detalhes arredondados em toda a sua extensão. O abotoamento é invisível. Não possui costura na cava, sendo a manga e o corpo em uma dó estrutura. Possui pregas no ombro e no punho, o que deixam a manga super ampla.;M;Vintage;;DISPONIVEL;2018-11-17 03:04:36.764016;VERIFICADO
17785;Sem Marca;Suéter de Tricô Handmade;99;159;Suéter em tricô estampado. Feito á mão. Vintage. Peça garimada em Buenos Aires, Argentino. ;M;Vintage;;DISPONIVEL;2018-11-17 03:13:32.876940;VERIFICADO
17786;Strajman;Casaco de Pelo Bege;199;349;Casaco de pelo fake bege, com forro em tecido vermelho. A textura do pelo forma listras verticais em toda a peça. Possui dois bolsos na parte da frente. Peça vintage, garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;2018-11-17 02:52:24.084382;VERIFICADO
17787;Petit infant;Jaqueta Bomber Jeans;129;199;Jaqueta bomber jeans com mangas em veludo cotelê. Forrada com fibra no corpo e mangas. Possui dois bolsos na parte da frente. ;PP;Vintage;;VENDIDO;2018-11-17 01:43:25.946130;VERIFICADO
17788;Levi Strauss & Co.;Mom Jeans Preta Levi’s 512;129;129;Calça jeans de cintura alta, com pernas retas, estilo mom jeans. Peça vintage, da marca Levi’s.;34;Vintage;;VENDIDO;2018-11-17 02:56:19.446779;VERIFICADO
17789;Atlantic Connection;Camisa Estampada Vintage;99;99;Camisa estampada vintage, com sete botões e um bolso frontal. Made in U.S.A.;GG;Vintage;;VENDIDO;2018-11-17 02:10:16.739091;VERIFICADO
17790;French Dressing;Mom Jeans Vintage Cintura Altíssima;129;129;Calça jeans vintage de cintura super alta e pernas retas, estilo mom jeans. Não possui bolsos na parte das costas, apenas na parte da frente. É uma peça ampla, no tamanho 16 americano, veste o tamanho 44 brasileiro. Garimpada em Buenos Aires.;44;Vintage;;VENDIDO;2018-11-17 02:38:35.031820;VERIFICADO
17791;Sem Marca;Jaqueta de Couro Perfecto;199;299;Jaqueta de couro natural, estilo pefecto, ampla e forrada. Possui 2 bolsos com zíper na parte da frente. Detalhe em zíper prateado nas mangas, que ajusta levemente a largura dos punhos. Apresenta desgastes de uso que não comprometem a peça. A manga direita apresenta um furo pequeno.;G;Vintage;;VENDIDO;2018-11-17 02:32:11.794203;VERIFICADO
17792;Sem Marca;Poncho Amplo com Franjas;89;89;Poncho amplo de lã com padronagem em tons de marrom. Barrado e franjas em lã preta. Também pode ser usado como cachecol, ideal para o frio. Garimpado em Buenos Aires.;U;Vintage;;VENDIDO;2018-11-17 02:39:37.648270;VERIFICADO
17793;Sem Marca;Cardigan Tranças;49;79;Cardigan em lã acrílica. Padronagem tranças. Possui cinco botões na parte da frente. ;M;Vintage;;VENDIDO;2018-11-17 01:21:35.875490;VERIFICADO
17794;Sem Marca;Casaco de Pelo Preto;199;349;Casaco de pelo preto, com forro em matelassê. Possui dois bolsos na parte da frente. Originalmente possuía botões que foram removidos, e os caseados foram fechados com costura à mão. Peça vintage, garimpada em Buenos Aires, Argentina. ;G;Vintage;;DISPONIVEL;2018-11-17 01:32:13.896653;VERIFICADO
17795;MZ Sweaters;Cardigan Padronagem MZ;49;69;Cardigan de lã marrom, com padronagem nas cores roxo e preto. Não é forrado. Fechamento por botões.;P;Vintage;;DISPONIVEL;2018-11-17 02:46:31.029690;VERIFICADO
17796;Chocker;Jaqueta Perfecto Étnica;119;119;Jaqueta estilo perfecto, estampa étnica em tear. Possui dois bolsos na parte da frente. O detalhe em couro sintético nos ombros que apresentam alguns desgastes.Acabamento desfiado. ;G;Vintage;;VENDIDO;2018-11-17 03:19:42.774313;VERIFICADO
17797;Sem Marca;Maxi Cardigan Hand Made;69;89;Maxi cardigan feito á mão com linha peluciada. Meia manga. ;U;Vintage;;DISPONIVEL;2018-11-17 02:55:57.109802;VERIFICADO
17798;Durante;Jaqueta de Couro Cropped Vintage;229;359;Jaqueta de couro natural, curta, em estilo bomber com elástico interno na parte das costas. Possui recortes em couro nas cores preto, vermelho e off white. As mangas são amplas. Gola estilo perfecto. Apresenta dois bolsos na parte da frente, zíperes pretos e um cinto fixo apenas na parte da frente. Totalmente forrada. Peça vintage, anos 80, garimpada em Buenos Aires.;M;Vintage;;VENDIDO;2018-11-17 03:38:44.260712;VERIFICADO
17799;Sem Marca;Suéter Alpaca;69;69;Suéter lã de alpaca. Padronagens lhamas. ;PP;Vintage;;VENDIDO;2018-11-17 03:12:18.183995;VERIFICADO
17800;Jar Mod;Blazer Boyfriend;89;89;Blazer boyfriend vermelho. Vintage. Possui ombreiras. Dois bolsos falsos na parte da frente. Dois botões para fechamento.;48;Vintage;;VENDIDO;2018-11-17 02:15:14.486862;VERIFICADO
17801;J.M.CLaughlin;Suéter J.M.Claughlin;89;89;Sueter made in Uruguay. Padronagem em Jacquard. 100% lã Merino. Garimpado em Buenos Aires.;PP;Vintage;;VENDIDO;2018-11-17 03:07:51.314946;VERIFICADO
17802;Sem Marca;Suéter Amplo Geométrico;89;149;Suéter de lã com padronagem geométrica colorida. Amplo e reto, estilo oversized. Garimpado em Buenos Aires.;G;Vintage;;VENDIDO;2018-11-17 02:54:40.347626;VERIFICADO
17803;Renner;Echarpe Menta;29;29;Echarpe 100% lã acrílica.;U;Vintage;;DISPONIVEL;2018-11-17 03:01:00.592938;VERIFICADO
17804;Youcom;Calça Black Cintura Alta;69;69;Calça jeans skinny cintura super alta na cor preta. ;40;Vintage;;VENDIDO;2018-11-17 03:26:30.732462;VERIFICADO
17805;Sem Marca;Capa Vintage de Lã Batida;299;299;Capa vintage de lã batida azul marinho. Não possui mangas, apresenta aberturas na parte da frente para passar os braços. Dois bolsos grandes na parte da frente, fechamento por botões, totalmente forrada. Ideal para frio intenso, e para ser usada sobre outro casaco. É uma peça unissex e ampla, sem marcação de ombros, por isso se adapta a diferentes tipos de corpos. Vintage, garimpada em Buenos Aires.;GG;Vintage;;VENDIDO;2018-11-17 02:26:48.718065;VERIFICADO
17806;Sketch;Cardigan com Capuz Sketch;89;149;Cardigan de lã com padronagem geométrica. Possui capuz e fechamento por botões.;M;Vintage;;VENDIDO;2018-11-17 03:26:57.358698;VERIFICADO
17807;Daus;Blazer Vermelho Daus;69;69;Blazer vermelho acinturado, com ombreiras. Apresenta bolsos falsos na parte da frente. É forrado.;42;Vintage;;DISPONIVEL;2018-11-17 03:17:21.675941;VERIFICADO
17808;;Bomber Jacket de Couro Stephan’s;99;189;Jaqueta de couro natural, estilo bomber, com elástico interno nas laterais da barra. É forrada, possui 2 bolsos na parte da frente. Mangas com punho em ribana. Fechamento por zíper na parte da frente. Apresenta desgastes de uso que não comprometem a peça.;Warning:  Invalid argument supplied for foreach() in /home/garimpar/public_html/wp-content/themes/wowmall/woocommerce/single-product/short-description.php on line 56;;;VENDIDO;2018-11-17 03:32:51.876811;VERIFICADO
17809;Sem Marca;Casaco de Pelo Marrom;349;349;Casaco de pelo marrom, forrado. Possui dois bolsos na parte da frente. Fechamento por ganchinhos. Peça vintage, garimpada em Buenos Aires, Argentina. ;M;Vintage;;DISPONIVEL;2018-11-17 02:58:18.033333;VERIFICADO
17810;Sem Marca;Casaco de Pelo Caramelo Oversized;249;399;Casaco de pelo vintage, na cor caramelo, oversized, totalmente forrado. Possui dois bolsos na parte da frente. Apresenta fechamento na parte da frente por encaixe em argolas, com pressão. A peça apresenta diferentes tonalidades de cor. Peça bem pesada, para frio intenso. Garimpado em Buenos Aires, Argentina.;G;Vintage;;DISPONIVEL;2018-11-17 02:09:36.096414;VERIFICADO
17811;Regina Misk;Colete Tricot;59;59;Colete curto em tricô. Possui três botões na parte da fente e padronagem geométrica. ;P;Vintage;;DISPONIVEL;2018-11-17 03:18:24.012492;VERIFICADO
17812;Sem Marca;Casaco de Pelo Vermelho;249;249;Casaco de pelo fake vermelho, totalmente forrado. Possui ombreiras. Fechamento por ganchinhos na parte da frente. Peça vintage, garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;2018-11-17 03:16:21.374815;VERIFICADO
17813;Levi's;Mom Jeans Levi’s 569;129;129;Calça jeans de cintura alta, com pernas retas, estilo mom jeans. Peça vintage, da marca Levi’s.;36;Vintage;;VENDIDO;2018-11-17 03:37:05.308597;VERIFICADO
17814;Stress;Jaqueta Western Franjas;199;299;Jaqueta em camurça estilo western forrada, com franjas na parte da frente, costas e mangas. Possui dois bolsos na frente. Made in Argentina. ;G;Vintage;;DISPONIVEL;2018-11-17 02:48:32.058951;VERIFICADO
17815;Youcom;Calça Verde Militar Cintura Alta;69;69;Calça jeans skinny cintura super alta verde militar.  ;40;Vintage;;DISPONIVEL;2018-11-17 02:08:47.601318;VERIFICADO
17816;High Standard;Blazer Cotelê High Standard;69;69;Blazer em veludo cotelê bege. Forrado, com dois bolsos na parte da frente. Modelagem acinturada. Fechamento por botões. Apresenta alguns desgastes de uso, que não comprometem a peça.;G;Vintage;;VENDIDO;2018-11-17 02:35:35.920761;VERIFICADO
17817;Gabicci;Mom Jeans Gabucci;129;129;Calça jeans de cintura alta, com pernas retas, estilo mom jeans. Peça vintage, garimpada em Buenos Aires, Argentina. ;34;Vintage;;VENDIDO;2018-11-17 02:50:35.064380;VERIFICADO
